2017/01/10	4	-6
2017/01/11	5	-5
2017/01/12	6	-4
2017/01/13	4	-4
2017/01/14	3	-7
2017/01/15	0	-6
2017/01/16	1	-5
2017/01/17	3	-5
2017/01/18	2	-4
2017/01/19	2	-8
2017/01/20	1	-8
2017/01/21	0	-9
2017/01/22	0	-10
2017/01/23	1	-8
2017/01/24	3	-7
2017/01/25	4	-4
2017/01/26	8	-6
2017/01/27	6	-5
2017/01/28	4	-3
2017/01/29	0	-8
2017/01/30	1	-5
2017/01/31	5	-4
2017/02/01	4	-7
2017/02/02	5	-5
2017/02/03	7	-3
2017/02/04	8	-2
2017/02/05	9	-4
2017/02/06	5	-5
2017/02/07	2	-3
2017/02/08	4	-7
2017/02/09	3	-5
2017/02/10	4	-6
2017/02/11	7	-5
2017/02/12	10	-3
2017/02/13	11	-4
2017/02/14	7	-3
2017/02/15	8	1
2017/02/16	10	-3
2017/02/17	5	-4
2017/02/18	8	-1
2017/02/19	15	-2
2017/02/20	6	-2
2017/02/21	1	-3
2017/02/22	6	-3
2017/02/23	8	-4
2017/02/24	11	-2
2017/02/25	13	0
2017/02/26	13	-2
2017/02/27	14	2
2017/02/28	15	2
2017/03/01	7	-3
2017/03/02	13	-2
2017/03/03	14	-2
2017/03/04	13	0
2017/03/05	11	-1
2017/03/06	9	-3
2017/03/07	8	-1
2017/03/08	13	1
2017/03/09	15	1
2017/03/10	17	3
2017/03/11	20	5
2017/03/12	13	1
2017/03/13	14	2
2017/03/14	16	2
2017/03/15	16	3
2017/03/16	17	6
2017/03/17	17	5
2017/03/18	20	5
2017/03/19	17	7
2017/03/20	12	6
2017/03/21	15	4
2017/03/22	15	6
2017/03/23	10	2
2017/03/24	4	0
2017/03/25	13	4
2017/03/26	15	4
2017/03/27	15	5
2017/03/28	16	4
2017/03/29	20	7
2017/03/30	15	5
2017/03/31	17	5
2017/04/01	22	5
2017/04/02	23	6
2017/04/03	25	12
2017/04/04	21	12
2017/04/05	19	9
2017/04/06	24	11
2017/04/07	20	14
2017/04/08	19	7
2017/04/09	19	8
2017/04/10	20	10
2017/04/11	22	7
2017/04/12	25	9
2017/04/13	21	8
2017/04/14	26	11
2017/04/15	31	14
2017/04/16	27	13
